v01693453	verb.creation	make a schematic or technical drawing of that shows interactions among variables or how something is constructed
n08521267	noun.location	the apparent surface of the imaginary sphere on which celestial bodies appear to be projected
n02834778	noun.artifact	a wheeled vehicle that has two wheels and is moved by foot pedals
n07954731	noun.group	any collection in its entirety
v01598637	verb.contact	shoot two strokes under par
v01843497	verb.motion	move, travel, or proceed toward some place
n02801047	noun.artifact	a Roman building used for public administration
v01729295	verb.creation	play on a string instrument with a bow
v02229550	verb.possession	be inherited by
n03668906	noun.artifact	the graduated arc that is attached to an instrument for measuring angles
n07203016	noun.communication	a brief literary description
n07955280	noun.group	an assemblage of parts or details (as in a work of art) considered as forming a whole
n06272290	noun.communication	transmitting speech at a distance
n08624385	noun.location	the position where someone (as a guard or sentry) stands or is assigned to stand
v02363128	verb.possession	furnish with a hat
v01113473	verb.competition	obtain a base on balls
v01652895	verb.creation	cause to bear fruit
v00069570	verb.body	secrete or form water, as tears or saliva
n09294066	noun.object	a river that rises in western Wyoming and flows southward through Utah to become a tributary of the Colorado River
n06100778	noun.cognition	the branch of physics that studies the physical properties of light
n10613996	noun.person	a very attractive or seductive looking woman
n09303008	noun.object	a local and well-defined elevation of the land
n10288763	noun.person	an adult male person who has a manly character (virile and courageous competent)
n04036494	noun.artifact	street names for flunitrazepan
n06998748	noun.communication	photographs or other visual representations in a printed publication
n13104059	noun.plant	a tall perennial woody plant having a main trunk and branches forming a distinct elevated crown; includes both gymnosperms and angiosperms
v01424350	verb.contact	rub noses
n07544647	noun.feeling	a positive feeling of liking
n04970758	noun.attribute	a variable color that lies beyond blue in the spectrum
n05301908	noun.body	the externally visible part of the oral cavity on the face and the system of organs surrounding the opening
v01225867	verb.contact	give a spurt of fuel to
s01462882	adj.all	preferred above all others and treated with partiality
n03498662	noun.artifact	a sloping rear car door that is lifted to open
n08677628	noun.location	the scene of any event or action (especially the place of a meeting)
n07448885	noun.event	a lavish dance requiring formal attire
n11619136	noun.plant	wood of a larch tree
n14476290	noun.state	a state of extreme (usually irremediable) ruin and misfortune
n04532670	noun.artifact	bridge consisting of a series of arches supported by piers used to carry a road (or railroad) over a valley
a01861205	adj.all	not private; open to or concerning the people as a whole
s02522669	adj.all	without volition or conscious control
v01921772	verb.motion	climb awkwardly, as if by scrambling
n04675777	noun.attribute	the general impression that something (a person or organization or product) presents to the public
n12267841	noun.plant	cup-shaped plant organ
v02350065	verb.possession	keep in one's possession; of animals
n14535431	noun.state	wetness caused by water
n02667576	noun.artifact	a church associated with a monastery or convent
v01541803	verb.contact	pour out in drops or small quantities or as if in drops or small quantities
n03120198	noun.artifact	an area wholly or partly surrounded by walls or buildings
n01113595	noun.act	a way of selling a company's product either directly or via distributors
r00225971	adv.all	on a small scale
n10294139	noun.person	a member of the United States Marine Corps
n05097166	noun.attribute	a garment size for a large or heavy person
n13137010	noun.plant	the inner and usually edible part of a seed or grain or nut or fruit stone
n07646821	noun.food	flesh of a goose (domestic or wild)
v01924505	verb.motion	march in a procession
n04256891	noun.artifact	ball used in playing softball
v02729963	verb.stative	come under, be classified or included
v02057656	verb.motion	move by being propelled by a force
v01915131	verb.motion	cross over on a bridge
n03729951	noun.artifact	things needed for doing or making something
v01207951	verb.contact	form a cover over
n02746365	noun.artifact	large but transportable armament
n02280223	noun.animal	arthropod family including cabbage butterflies; sulphur butterflies
n01182312	noun.act	an act by a government body or supranational organization
s01758790	adj.all	(of teeth, antlers, etc.) being shed at the end of a period of growth
n08486306	noun.group	a group within a political party or legislature or other organization that holds distinct views or has a particular function
v01429455	verb.contact	cause to procreate (animals)
n00796315	noun.act	a wild and exciting undertaking (not necessarily lawful)
v00635904	verb.cognition	arrive at after reckoning, deliberating, and weighing
n00942234	noun.act	removing parts from hard material to create a desired pattern or shape
n06414372	noun.communication	a book prepared for use in schools or colleges
n11452218	noun.phenomenon	(physics) a thermodynamic quantity equivalent to the capacity of a physical system to do work; the units of energy are joules or ergs
n15162388	noun.time	a day or period of time set aside for feasting and celebration
a02606601	adj.pert	of or pertaining to Aeolus, the Greek god of the winds; relating to or caused by the wind
n05715283	noun.cognition	the sensation that results when taste buds in the tongue and throat convey information about the chemical composition of a soluble stimulus
v01958452	verb.motion	alight from (a horse)
n03985069	noun.artifact	a small light typewriter; usually with a case in which it can be carried
n05604254	noun.body	(anatomy) a layer (a lining or membrane) that encloses a structure
v02103451	verb.motion	travel on snowshoes
v00589309	verb.cognition	comprehend
n04248010	noun.artifact	something long, thin, and flexible that resembles a snake
n07524529	noun.feeling	an anxious feeling
n07133701	noun.communication	the use of speech for informal exchange of views or ideas or information etc.
n07571324	noun.food	the practice or manner of preparing food or the food so prepared
v01444037	verb.contact	force a way through
v02728388	verb.stative	measure by or as if by a scale
n00892861	noun.act	teaching by giving a discourse on some subject (typically to a class)
n08407839	noun.group	an exhibition of art objects (paintings or statues)
v01915865	verb.motion	pass directly and often in haste
